take_profit_pct,entry_step_pct,position_size_pct,max_entries,leverage,roi,total_pnl,win_rate,total_trades,trades_per_day,daily_pnl,max_trade_dd,max_balance_dd,max_duration_h,avg_entries,final_balance,commission,roi_dd_ratio
0.7,1.5,5.0,7,4,2.5250797127540636,25.250797127541485,99.69696969696969,330,0.22618231665524333,0.017306920580905747,73.36706885383133,17.687546270393405,16659.0,2.0575757575757576,1025.2507971275406,45.04276417029197,0.14276031701359904
0.7,1.5,5.0,7,6,2.5250797127540636,25.250797127541485,99.69696969696969,330,0.22618231665524333,0.017306920580905747,73.36706885383133,17.687546270393405,16659.0,2.0575757575757576,1025.2507971275406,45.04276417029197,0.14276031701359904
0.3,4.0,5.0,5,2,2.5124971597636887,25.124971597636332,100.0,247,0.16929403701165183,0.01722067964197144,66.34276135295212,2.450917916718009,14785.0,1.1174089068825912,1025.1249715976369,16.791897934624146,1.025124971597637
0.3,4.0,5.0,5,4,2.5124971597636887,25.124971597636332,100.0,247,0.16929403701165183,0.01722067964197144,66.34276135295212,2.450917916718009,14785.0,1.1174089068825912,1025.1249715976369,16.791897934624146,1.025124971597637
0.3,4.0,5.0,5,6,2.5124971597636887,25.124971597636332,100.0,247,0.16929403701165183,0.01722067964197144,66.34276135295212,2.450917916718009,14785.0,1.1174089068825912,1025.1249715976369,16.791897934624146,1.025124971597637
0.7,3.0,5.0,5,2,2.460328664472422,24.603286644725635,99.53488372093024,215,0.14736120630568883,0.016863116274657735,66.79804400038657,8.905919459592488,15595.0,1.5209302325581395,1024.6032866447242,20.59835053787114,0.2762576818300803
0.7,3.0,5.0,5,4,2.460328664472422,24.603286644725635,99.53488372093024,215,0.14736120630568883,0.016863116274657735,66.79804400038657,8.905919459592488,15595.0,1.5209302325581395,1024.6032866447242,20.59835053787114,0.2762576818300803
0.7,3.0,5.0,5,6,2.460328664472422,24.603286644725635,99.53488372093024,215,0.14736120630568883,0.016863116274657735,66.79804400038657,8.905919459592488,15595.0,1.5209302325581395,1024.6032866447242,20.59835053787114,0.2762576818300803
1.5,3.0,10.0,3,2,2.438542918181065,24.38542918181137,98.95833333333334,96,0.06579849211788896,0.0167137965605287,72.77727301331294,18.102619402283143,16642.0,1.5416666666666667,1024.3854291818107,19.69925797445608,0.1347066335534575
1.5,3.0,10.0,3,4,2.438542918181065,24.38542918181137,98.95833333333334,96,0.06579849211788896,0.0167137965605287,72.77727301331294,18.102619402283143,16642.0,1.5416666666666667,1024.3854291818107,19.69925797445608,0.1347066335534575
1.5,3.0,10.0,3,6,2.438542918181065,24.38542918181137,98.95833333333334,96,0.06579849211788896,0.0167137965605287,72.77727301331294,18.102619402283143,16642.0,1.5416666666666667,1024.3854291818107,19.69925797445608,0.1347066335534575
0.7,1.5,8.0,7,2,2.3869277338547814,23.86927733854863,99.69696969696969,330,0.22618231665524333,0.01636002559187706,73.36702995168235,26.751565087012626,16659.0,2.0575757575757576,1023.8692773385478,76.59483804849336,0.08922572290970704
0.7,1.5,8.0,7,4,2.3869277338547814,23.86927733854863,99.69696969696969,330,0.22618231665524333,0.01636002559187706,73.36702995168235,26.751565087012626,16659.0,2.0575757575757576,1023.8692773385478,76.59483804849336,0.08922572290970704
0.7,1.5,8.0,7,6,2.3869277338547814,23.86927733854863,99.69696969696969,330,0.22618231665524333,0.01636002559187706,73.36702995168235,26.751565087012626,16659.0,2.0575757575757576,1023.8692773385478,76.59483804849336,0.08922572290970704
0.3,4.0,5.0,3,2,2.383858661118222,23.838586611181583,100.0,240,0.1644962302947224,0.01633899013789005,66.96586725664329,2.328353992799382,15595.0,1.0916666666666666,1023.8385866111822,15.932161822555727,1.023838586611182
0.3,4.0,5.0,3,4,2.383858661118222,23.838586611181583,100.0,240,0.1644962302947224,0.01633899013789005,66.96586725664329,2.328353992799382,15595.0,1.0916666666666666,1023.8385866111822,15.932161822555727,1.023838586611182
0.3,4.0,5.0,3,6,2.383858661118222,23.838586611181583,100.0,240,0.1644962302947224,0.01633899013789005,66.96586725664329,2.328353992799382,15595.0,1.0916666666666666,1023.8385866111822,15.932161822555727,1.023838586611182
1.5,3.0,15.0,3,2,2.2988709086511334,22.988709086510276,98.95833333333334,96,0.06579849211788896,0.015756483266970718,72.77725373586303,25.870153007884134,16642.0,1.5416666666666667,1022.9887090865113,31.1270801975296,0.08886189841824801
1.5,3.0,15.0,3,4,2.2988709086511334,22.988709086510276,98.95833333333334,96,0.06579849211788896,0.015756483266970718,72.77725373586303,25.870153007884134,16642.0,1.5416666666666667,1022.9887090865113,31.1270801975296,0.08886189841824801
1.5,3.0,15.0,3,6,2.2988709086511334,22.988709086510276,98.95833333333334,96,0.06579849211788896,0.015756483266970718,72.77725373586303,25.870153007884134,16642.0,1.5416666666666667,1022.9887090865113,31.1270801975296,0.08886189841824801
1.0,2.0,3.0,7,2,2.2893844194772557,22.893844194773077,99.57264957264957,234,0.16038382453735436,0.01569146277914536,72.94990544160527,11.190324057646606,16652.0,1.952991452991453,1022.8938441947726,17.501888614074623,0.2045860698656771
1.0,2.0,3.0,7,4,2.2893844194772557,22.893844194773077,99.57264957264957,234,0.16038382453735436,0.01569146277914536,72.94990544160527,11.190324057646606,16652.0,1.952991452991453,1022.8938441947726,17.501888614074623,0.2045860698656771
1.0,2.0,3.0,7,6,2.2893844194772557,22.893844194773077,99.57264957264957,234,0.16038382453735436,0.01569146277914536,72.94990544160527,11.190324057646606,16652.0,1.952991452991453,1022.8938441947726,17.501888614074623,0.2045860698656771
2.0,3.0,8.0,7,2,2.2850781834405214,22.850781834404586,99.05660377358491,106,0.0726525017135024,0.01566194779602782,66.47951211087289,31.026201236759647,15595.0,2.4056603773584904,1022.8507818344052,29.73603527536929,0.07364995044037731
2.0,3.0,8.0,7,4,2.2850781834405214,22.850781834404586,99.05660377358491,106,0.0726525017135024,0.01566194779602782,66.47951211087289,31.026201236759647,15595.0,2.4056603773584904,1022.8507818344052,29.73603527536929,0.07364995044037731
2.0,3.0,8.0,7,6,2.2850781834405214,22.850781834404586,99.05660377358491,106,0.0726525017135024,0.01566194779602782,66.47951211087289,31.026201236759647,15595.0,2.4056603773584904,1022.8507818344052,29.73603527536929,0.07364995044037731
2.0,3.0,3.0,7,2,2.2827426762641494,22.82742676264194,99.05660377358491,106,0.0726525017135024,0.015645940207431076,66.47989438700547,13.028215352541961,15595.0,2.4056603773584904,1022.8274267626415,9.87693208160383,0.1752153011362956
2.0,3.0,3.0,7,4,2.2827426762641494,22.82742676264194,99.05660377358491,106,0.0726525017135024,0.015645940207431076,66.47989438700547,13.028215352541961,15595.0,2.4056603773584904,1022.8274267626415,9.87693208160383,0.1752153011362956
2.0,3.0,3.0,7,6,2.2827426762641494,22.82742676264194,99.05660377358491,106,0.0726525017135024,0.015645940207431076,66.47989438700547,13.028215352541961,15595.0,2.4056603773584904,1022.8274267626415,9.87693208160383,0.1752153011362956
0.7,4.0,8.0,5,2,2.280635378536556,22.806353785364788,99.45945945945947,185,0.12679917751884853,0.015631496768584503,66.34202785393109,11.5981641318422,14808.0,1.4648648648648648,1022.8063537853656,27.737473245270746,0.1966376189034247
0.7,4.0,8.0,5,4,2.280635378536556,22.806353785364788,99.45945945945947,185,0.12679917751884853,0.015631496768584503,66.34202785393109,11.5981641318422,14808.0,1.4648648648648648,1022.8063537853656,27.737473245270746,0.1966376189034247
0.7,4.0,8.0,5,6,2.280635378536556,22.806353785364788,99.45945945945947,185,0.12679917751884853,0.015631496768584503,66.34202785393109,11.5981641318422,14808.0,1.4648648648648648,1022.8063537853656,27.737473245270746,0.1966376189034247
0.3,2.0,10.0,5,2,2.2533625143222933,22.533625143222682,99.89506820566632,953,0.6531871144619602,0.01544456829556044,59.99957524839654,19.40564449910974,4598.0,1.2644281217208815,1022.5336251432229,161.5366760670372,0.11611892170990092
0.3,2.0,10.0,5,4,2.2533625143222933,22.533625143222682,99.89506820566632,953,0.6531871144619602,0.01544456829556044,59.99957524839654,19.40564449910974,4598.0,1.2644281217208815,1022.5336251432229,161.5366760670372,0.11611892170990092
0.3,2.0,10.0,5,6,2.2533625143222933,22.533625143222682,99.89506820566632,953,0.6531871144619602,0.01544456829556044,59.99957524839654,19.40564449910974,4598.0,1.2644281217208815,1022.5336251432229,161.5366760670372,0.11611892170990092
1.0,1.5,5.0,7,2,2.2372977746046216,22.372977746046246,99.4413407821229,179,0.12268677176148046,0.01533446041538468,73.36657557833031,17.469576119220367,16659.0,2.4804469273743015,1022.3729777460462,29.424386532828866,0.12806823470336542
1.0,1.5,5.0,7,4,2.2372977746046216,22.372977746046246,99.4413407821229,179,0.12268677176148046,0.01533446041538468,73.36657557833031,17.469576119220367,16659.0,2.4804469273743015,1022.3729777460462,29.424386532828866,0.12806823470336542
1.0,1.5,5.0,7,6,2.2372977746046216,22.372977746046246,99.4413407821229,179,0.12268677176148046,0.01533446041538468,73.36657557833031,17.469576119220367,16659.0,2.4804469273743015,1022.3729777460462,29.424386532828866,0.12806823470336542
1.5,3.0,8.0,3,2,2.2057871008067877,22.05787100806838,98.95833333333334,96,0.06579849211788896,0.015118485954810404,72.77746485601983,14.767646369494217,16642.0,1.5416666666666667,1022.0578710080679,15.43654937926604,0.14936619185053893
1.5,3.0,8.0,3,4,2.2057871008067877,22.05787100806838,98.95833333333334,96,0.06579849211788896,0.015118485954810404,72.77746485601983,14.767646369494217,16642.0,1.5416666666666667,1022.0578710080679,15.43654937926604,0.14936619185053893
1.5,3.0,8.0,3,6,2.2057871008067877,22.05787100806838,98.95833333333334,96,0.06579849211788896,0.015118485954810404,72.77746485601983,14.767646369494217,16642.0,1.5416666666666667,1022.0578710080679,15.43654937926604,0.14936619185053893
1.0,4.0,3.0,5,2,2.1079185096489823,21.079185096490626,99.37888198757764,161,0.11034955448937629,0.014447693691905844,66.3458824954732,6.749191198208106,14808.0,1.6770186335403727,1021.0791850964898,10.087883409619355,0.3123216468083805
1.0,4.0,3.0,5,4,2.1079185096489823,21.079185096490626,99.37888198757764,161,0.11034955448937629,0.014447693691905844,66.3458824954732,6.749191198208106,14808.0,1.6770186335403727,1021.0791850964898,10.087883409619355,0.3123216468083805
1.0,4.0,3.0,5,6,2.1079185096489823,21.079185096490626,99.37888198757764,161,0.11034955448937629,0.014447693691905844,66.3458824954732,6.749191198208106,14808.0,1.6770186335403727,1021.0791850964898,10.087883409619355,0.3123216468083805
0.3,2.0,8.0,5,2,2.0997499956686054,20.997499956686195,99.89506820566632,953,0.6531871144619602,0.014391706618701984,59.998992730634505,15.853045290099049,4598.0,1.2644281217208815,1020.997499956686,126.38323034657745,0.13245089238343344
0.3,2.0,8.0,5,4,2.0997499956686054,20.997499956686195,99.89506820566632,953,0.6531871144619602,0.014391706618701984,59.998992730634505,15.853045290099049,4598.0,1.2644281217208815,1020.997499956686,126.38323034657745,0.13245089238343344
0.3,2.0,8.0,5,6,2.0997499956686054,20.997499956686195,99.89506820566632,953,0.6531871144619602,0.014391706618701984,59.998992730634505,15.853045290099049,4598.0,1.2644281217208815,1020.997499956686,126.38323034657745,0.13245089238343344
0.5,2.0,10.0,5,2,2.0051863873037976,20.05186387303853,99.74424552429667,391,0.26799177518848527,0.013743566739574045,67.9607938091225,19.207385002110772,15625.0,1.4501278772378516,1020.051863873038,75.93422663826207,0.10439663635020802
0.5,2.0,10.0,5,4,2.0051863873037976,20.05186387303853,99.74424552429667,391,0.26799177518848527,0.013743566739574045,67.9607938091225,19.207385002110772,15625.0,1.4501278772378516,1020.051863873038,75.93422663826207,0.10439663635020802
0.5,2.0,10.0,5,6,2.0051863873037976,20.05186387303853,99.74424552429667,391,0.26799177518848527,0.013743566739574045,67.9607938091225,19.207385002110772,15625.0,1.4501278772378516,1020.051863873038,75.93422663826207,0.10439663635020802
0.5,3.0,3.0,3,2,1.9779401635009661,19.77940163500927,99.6845425867508,317,0.21727210418094586,0.013556820860184556,67.25396426047296,4.387767120580259,15599.0,1.252365930599369,1019.7794016350097,14.637254848514962,0.45078512809480964
0.5,3.0,3.0,3,4,1.9779401635009661,19.77940163500927,99.6845425867508,317,0.21727210418094586,0.013556820860184556,67.25396426047296,4.387767120580259,15599.0,1.252365930599369,1019.7794016350097,14.637254848514962,0.45078512809480964
0.5,3.0,3.0,3,6,1.9779401635009661,19.77940163500927,99.6845425867508,317,0.21727210418094586,0.013556820860184556,67.25396426047296,4.387767120580259,15599.0,1.252365930599369,1019.7794016350097,14.637254848514962,0.45078512809480964
1.0,1.5,8.0,7,2,1.9255249444206812,19.255249444208168,99.4413407821229,179,0.12268677176148046,0.013197566445653302,73.3671154336755,26.431119001830645,16659.0,2.4804469273743015,1019.2552494442068,49.980481683047316,0.07285067818306586
1.0,1.5,8.0,7,4,1.9255249444206812,19.255249444208168,99.4413407821229,179,0.12268677176148046,0.013197566445653302,73.3671154336755,26.431119001830645,16659.0,2.4804469273743015,1019.2552494442068,49.980481683047316,0.07285067818306586
1.0,1.5,8.0,7,6,1.9255249444206812,19.255249444208168,99.4413407821229,179,0.12268677176148046,0.013197566445653302,73.3671154336755,26.431119001830645,16659.0,2.4804469273743015,1019.2552494442068,49.980481683047316,0.07285067818306586
0.5,2.0,8.0,5,2,1.915462913725878,19.154629137257988,99.74424552429667,391,0.26799177518848527,0.013128601190718292,67.96113859098921,15.68997808515398,15625.0,1.4501278772378516,1019.1546291372588,59.43101224256504,0.12208193684721007
0.5,2.0,8.0,5,4,1.915462913725878,19.154629137257988,99.74424552429667,391,0.26799177518848527,0.013128601190718292,67.96113859098921,15.68997808515398,15625.0,1.4501278772378516,1019.1546291372588,59.43101224256504,0.12208193684721007
0.5,2.0,8.0,5,6,1.915462913725878,19.154629137257988,99.74424552429667,391,0.26799177518848527,0.013128601190718292,67.96113859098921,15.68997808515398,15625.0,1.4501278772378516,1019.1546291372588,59.43101224256504,0.12208193684721007
0.7,1.5,3.0,7,2,1.8658693076996316,18.658693076995817,99.69696969696969,330,0.22618231665524333,0.012788686139133528,73.36726210654697,11.02591069430615,16659.0,2.0575757575757576,1018.6586930769963,25.967528774615936,0.16922586799684294
0.7,1.5,3.0,7,4,1.8658693076996316,18.658693076995817,99.69696969696969,330,0.22618231665524333,0.012788686139133528,73.36726210654697,11.02591069430615,16659.0,2.0575757575757576,1018.6586930769963,25.967528774615936,0.16922586799684294
0.7,1.5,3.0,7,6,1.8658693076996316,18.658693076995817,99.69696969696969,330,0.22618231665524333,0.012788686139133528,73.36726210654697,11.02591069430615,16659.0,2.0575757575757576,1018.6586930769963,25.967528774615936,0.16922586799684294
0.7,1.5,3.0,5,2,1.851513781187964,18.515137811878173,99.64285714285714,280,0.19191226867717615,0.012690293222671812,73.49200355113264,8.42152110273472,16659.0,1.825,1018.5151378118796,19.258890459722192,0.219855030771902
0.7,1.5,3.0,5,4,1.851513781187964,18.515137811878173,99.64285714285714,280,0.19191226867717615,0.012690293222671812,73.49200355113264,8.42152110273472,16659.0,1.825,1018.5151378118796,19.258890459722192,0.219855030771902
0.7,1.5,3.0,5,6,1.851513781187964,18.515137811878173,99.64285714285714,280,0.19191226867717615,0.012690293222671812,73.49200355113264,8.42152110273472,16659.0,1.825,1018.5151378118796,19.258890459722192,0.219855030771902
0.5,3.0,5.0,5,2,1.813149945972157,18.131499459721844,99.71181556195965,347,0.23783413296778616,0.012427347127979332,66.79772594785346,8.325861960589636,15595.0,1.3342939481268012,1018.1314994597216,29.058057684069876,0.21777324132380282
0.5,3.0,5.0,5,4,1.813149945972157,18.131499459721844,99.71181556195965,347,0.23783413296778616,0.012427347127979332,66.79772594785346,8.325861960589636,15595.0,1.3342939481268012,1018.1314994597216,29.058057684069876,0.21777324132380282
0.5,3.0,5.0,5,6,1.813149945972157,18.131499459721844,99.71181556195965,347,0.23783413296778616,0.012427347127979332,66.79772594785346,8.325861960589636,15595.0,1.3342939481268012,1018.1314994597216,29.058057684069876,0.21777324132380282
0.7,3.0,3.0,3,2,1.8029424026756489,18.029424026756672,99.47368421052632,190,0.13022618231665525,0.012357384528277362,72.77703854030975,4.22076692737435,16642.0,1.3210526315789475,1018.0294240267565,9.253260703687367,0.4271599056992283
0.7,3.0,3.0,3,4,1.8029424026756489,18.029424026756672,99.47368421052632,190,0.13022618231665525,0.012357384528277362,72.77703854030975,4.22076692737435,16642.0,1.3210526315789475,1018.0294240267565,9.253260703687367,0.4271599056992283
0.7,3.0,3.0,3,6,1.8029424026756489,18.029424026756672,99.47368421052632,190,0.13022618231665525,0.012357384528277362,72.77703854030975,4.22076692737435,16642.0,1.3210526315789475,1018.0294240267565,9.253260703687367,0.4271599056992283
0.3,2.0,15.0,5,2,1.7253904094228119,17.25390409422732,99.89506820566632,953,0.6531871144619602,0.011825842422362795,59.999486010077405,27.64573679378296,4598.0,1.2644281217208815,1017.2539040942281,256.3893058725621,0.062410722575164716
0.3,2.0,15.0,5,4,1.7253904094228119,17.25390409422732,99.89506820566632,953,0.6531871144619602,0.011825842422362795,59.999486010077405,27.64573679378296,4598.0,1.2644281217208815,1017.2539040942281,256.3893058725621,0.062410722575164716
0.3,2.0,15.0,5,6,1.7253904094228119,17.25390409422732,99.89506820566632,953,0.6531871144619602,0.011825842422362795,59.999486010077405,27.64573679378296,4598.0,1.2644281217208815,1017.2539040942281,256.3893058725621,0.062410722575164716
0.7,2.0,3.0,3,2,1.688124163434452,16.88124163434453,99.57627118644068,236,0.16175462645647704,0.011570419214766642,71.48067478401151,5.592483747855305,16486.0,1.4152542372881356,1016.8812416343445,12.39676698544861,0.30185589078946196
0.7,2.0,3.0,3,4,1.688124163434452,16.88124163434453,99.57627118644068,236,0.16175462645647704,0.011570419214766642,71.48067478401151,5.592483747855305,16486.0,1.4152542372881356,1016.8812416343445,12.39676698544861,0.30185589078946196
0.7,2.0,3.0,3,6,1.688124163434452,16.88124163434453,99.57627118644068,236,0.16175462645647704,0.011570419214766642,71.48067478401151,5.592483747855305,16486.0,1.4152542372881356,1016.8812416343445,12.39676698544861,0.30185589078946196
1.0,1.5,3.0,7,2,1.6856345160762884,16.856345160763453,99.4413407821229,179,0.12268677176148046,0.011553355147884478,73.36821195331278,10.883000656140528,16659.0,2.4804469273743015,1016.8563451607629,16.967424386923067,0.15488692588888167
1.0,1.5,3.0,7,4,1.6856345160762884,16.856345160763453,99.4413407821229,179,0.12268677176148046,0.011553355147884478,73.36821195331278,10.883000656140528,16659.0,2.4804469273743015,1016.8563451607629,16.967424386923067,0.15488692588888167
1.0,1.5,3.0,7,6,1.6856345160762884,16.856345160763453,99.4413407821229,179,0.12268677176148046,0.011553355147884478,73.36821195331278,10.883000656140528,16659.0,2.4804469273743015,1016.8563451607629,16.967424386923067,0.15488692588888167
1.5,3.0,5.0,3,2,1.6128140211527124,16.128140211526553,98.95833333333334,96,0.06579849211788896,0.011054242776920187,72.77674623643769,9.508171974960398,16642.0,1.5416666666666667,1016.1281402115271,9.35669145977691,0.16962398507305396
1.5,3.0,5.0,3,4,1.6128140211527124,16.128140211526553,98.95833333333334,96,0.06579849211788896,0.011054242776920187,72.77674623643769,9.508171974960398,16642.0,1.5416666666666667,1016.1281402115271,9.35669145977691,0.16962398507305396
1.5,3.0,5.0,3,6,1.6128140211527124,16.128140211526553,98.95833333333334,96,0.06579849211788896,0.011054242776920187,72.77674623643769,9.508171974960398,16642.0,1.5416666666666667,1016.1281402115271,9.35669145977691,0.16962398507305396
2.0,3.0,5.0,5,2,1.5932649498373734,15.932649498373538,98.83720930232558,86,0.05894448252227553,0.01092025325453978,72.39736297240405,14.65439808442639,16641.0,2.0232558139534884,1015.9326494983737,11.335627876128317,0.1087226469936406
2.0,3.0,5.0,5,4,1.5932649498373734,15.932649498373538,98.83720930232558,86,0.05894448252227553,0.01092025325453978,72.39736297240405,14.65439808442639,16641.0,2.0232558139534884,1015.9326494983737,11.335627876128317,0.1087226469936406
2.0,3.0,5.0,5,6,1.5932649498373734,15.932649498373538,98.83720930232558,86,0.05894448252227553,0.01092025325453978,72.39736297240405,14.65439808442639,16641.0,2.0232558139534884,1015.9326494983737,11.335627876128317,0.1087226469936406
0.3,2.0,5.0,5,2,1.5921941576597871,15.92194157659895,99.89506820566632,953,0.6531871144619602,0.010912914034680568,59.99837563917071,10.226394184168024,4598.0,1.2644281217208815,1015.9219415765979,76.40774742011081,0.15569458100145797
0.3,2.0,5.0,5,4,1.5921941576597871,15.92194157659895,99.89506820566632,953,0.6531871144619602,0.010912914034680568,59.99837563917071,10.226394184168024,4598.0,1.2644281217208815,1015.9219415765979,76.40774742011081,0.15569458100145797
0.3,2.0,5.0,5,6,1.5921941576597871,15.92194157659895,99.89506820566632,953,0.6531871144619602,0.010912914034680568,59.99837563917071,10.226394184168024,4598.0,1.2644281217208815,1015.9219415765979,76.40774742011081,0.15569458100145797
0.7,4.0,5.0,5,2,1.5337995207096242,15.337995207095815,99.45945945945947,185,0.12679917751884853,0.010512676632690758,66.34301126437003,7.416247672646212,14808.0,1.4648648648648648,1015.3379952070962,16.92892022189932,0.20681611354038626
0.7,4.0,5.0,5,4,1.5337995207096242,15.337995207095815,99.45945945945947,185,0.12679917751884853,0.010512676632690758,66.34301126437003,7.416247672646212,14808.0,1.4648648648648648,1015.3379952070962,16.92892022189932,0.20681611354038626
0.7,4.0,5.0,5,6,1.5337995207096242,15.337995207095815,99.45945945945947,185,0.12679917751884853,0.010512676632690758,66.34301126437003,7.416247672646212,14808.0,1.4648648648648648,1015.3379952070962,16.92892022189932,0.20681611354038626
2.0,3.0,8.0,5,2,1.5257044247786211,15.257044247785501,98.83720930232558,86,0.05894448252227553,0.010457192767502057,72.39692023276089,22.38233495950171,16641.0,2.0232558139534884,1015.2570442477862,19.056363512578724,0.06816556125798358
2.0,3.0,8.0,5,4,1.5257044247786211,15.257044247785501,98.83720930232558,86,0.05894448252227553,0.010457192767502057,72.39692023276089,22.38233495950171,16641.0,2.0232558139534884,1015.2570442477862,19.056363512578724,0.06816556125798358
2.0,3.0,8.0,5,6,1.5257044247786211,15.257044247785501,98.83720930232558,86,0.05894448252227553,0.010457192767502057,72.39692023276089,22.38233495950171,16641.0,2.0232558139534884,1015.2570442477862,19.056363512578724,0.06816556125798358
0.7,3.0,3.0,5,2,1.5253510473525351,15.253510473526305,99.53488372093024,215,0.14736120630568883,0.01045477071523393,66.79802648890146,5.4430155483843805,15595.0,1.5209302325581395,1015.2535104735254,12.125036849463516,0.2802400679904904
0.7,3.0,3.0,5,4,1.5253510473525351,15.253510473526305,99.53488372093024,215,0.14736120630568883,0.01045477071523393,66.79802648890146,5.4430155483843805,15595.0,1.5209302325581395,1015.2535104735254,12.125036849463516,0.2802400679904904
0.7,3.0,3.0,5,6,1.5253510473525351,15.253510473526305,99.53488372093024,215,0.14736120630568883,0.01045477071523393,66.79802648890146,5.4430155483843805,15595.0,1.5209302325581395,1015.2535104735254,12.125036849463516,0.2802400679904904
0.3,4.0,3.0,7,2,1.5217246126543045,15.217246126543174,100.0,247,0.16929403701165183,0.010429915097013827,65.9064803232267,1.4989152503666465,14781.0,1.1336032388663968,1015.217246126543,10.170218215371289,1.015217246126543
0.3,4.0,3.0,7,4,1.5217246126543045,15.217246126543174,100.0,247,0.16929403701165183,0.010429915097013827,65.9064803232267,1.4989152503666465,14781.0,1.1336032388663968,1015.217246126543,10.170218215371289,1.015217246126543
0.3,4.0,3.0,7,6,1.5217246126543045,15.217246126543174,100.0,247,0.16929403701165183,0.010429915097013827,65.9064803232267,1.4989152503666465,14781.0,1.1336032388663968,1015.217246126543,10.170218215371289,1.015217246126543
0.3,4.0,3.0,5,2,1.499835173237227,14.998351732372221,100.0,247,0.16929403701165183,0.010279884669206457,66.34172881865409,1.4776725210216826,14785.0,1.1174089068825912,1014.9983517323723,10.023923430077843,1.0149983517323722
0.3,4.0,3.0,5,4,1.499835173237227,14.998351732372221,100.0,247,0.16929403701165183,0.010279884669206457,66.34172881865409,1.4776725210216826,14785.0,1.1174089068825912,1014.9983517323723,10.023923430077843,1.0149983517323722
0.3,4.0,3.0,5,6,1.499835173237227,14.998351732372221,100.0,247,0.16929403701165183,0.010279884669206457,66.34172881865409,1.4776725210216826,14785.0,1.1174089068825912,1014.9983517323723,10.023923430077843,1.0149983517323722
0.5,2.0,5.0,5,2,1.470062003360772,14.7006200336086,99.74424552429667,391,0.26799177518848527,0.010075819077182042,67.96150030380325,10.117531379756436,15625.0,1.4501278772378516,1014.7006200336077,35.93882906045298,0.14529848716873084
0.5,2.0,5.0,5,4,1.470062003360772,14.7006200336086,99.74424552429667,391,0.26799177518848527,0.010075819077182042,67.96150030380325,10.117531379756436,15625.0,1.4501278772378516,1014.7006200336077,35.93882906045298,0.14529848716873084
0.5,2.0,5.0,5,6,1.470062003360772,14.7006200336086,99.74424552429667,391,0.26799177518848527,0.010075819077182042,67.96150030380325,10.117531379756436,15625.0,1.4501278772378516,1014.7006200336077,35.93882906045298,0.14529848716873084
0.7,1.5,10.0,7,2,1.438572743189195,14.385727431892876,99.69696969696969,330,0.22618231665524333,0.009859991385807317,73.36716887130201,32.22797488970255,16659.0,2.0575757575757576,1014.385727431892,99.76611586592504,0.04463739183465872
0.7,1.5,10.0,7,4,1.438572743189195,14.385727431892876,99.69696969696969,330,0.22618231665524333,0.009859991385807317,73.36716887130201,32.22797488970255,16659.0,2.0575757575757576,1014.385727431892,99.76611586592504,0.04463739183465872
0.7,1.5,10.0,7,6,1.438572743189195,14.385727431892876,99.69696969696969,330,0.22618231665524333,0.009859991385807317,73.36716887130201,32.22797488970255,16659.0,2.0575757575757576,1014.385727431892,99.76611586592504,0.04463739183465872
0.3,4.0,3.0,3,2,1.4235130697092246,14.235130697092044,100.0,240,0.1644962302947224,0.009756772239268022,66.96342697695799,1.403533585679321,15595.0,1.0916666666666666,1014.2351306970922,9.51383609819053,1.0142351306970923
0.3,4.0,3.0,3,4,1.4235130697092246,14.235130697092044,100.0,240,0.1644962302947224,0.009756772239268022,66.96342697695799,1.403533585679321,15595.0,1.0916666666666666,1014.2351306970922,9.51383609819053,1.0142351306970923
0.3,4.0,3.0,3,6,1.4235130697092246,14.235130697092044,100.0,240,0.1644962302947224,0.009756772239268022,66.96342697695799,1.403533585679321,15595.0,1.0916666666666666,1014.2351306970922,9.51383609819053,1.0142351306970923
0.5,2.0,15.0,5,2,1.3699094394919258,13.699094394917518,99.74424552429667,391,0.26799177518848527,0.009389372443397888,67.96064117073703,27.37589793630813,15625.0,1.4501278772378516,1013.6990943949193,120.45148793733512,0.05004071255230102
0.5,2.0,15.0,5,4,1.3699094394919258,13.699094394917518,99.74424552429667,391,0.26799177518848527,0.009389372443397888,67.96064117073703,27.37589793630813,15625.0,1.4501278772378516,1013.6990943949193,120.45148793733512,0.05004071255230102
0.5,2.0,15.0,5,6,1.3699094394919258,13.699094394917518,99.74424552429667,391,0.26799177518848527,0.009389372443397888,67.96064117073703,27.37589793630813,15625.0,1.4501278772378516,1013.6990943949193,120.45148793733512,0.05004071255230102
2.0,3.0,3.0,5,2,1.227483682480954,12.274836824810853,98.83720930232558,86,0.05894448252227553,0.008413184938184272,72.39704000950262,9.081042810480797,16641.0,2.0232558139534884,1012.2748368248095,6.588868197583625,0.1351699037322306
2.0,3.0,3.0,5,4,1.227483682480954,12.274836824810853,98.83720930232558,86,0.05894448252227553,0.008413184938184272,72.39704000950262,9.081042810480797,16641.0,2.0232558139534884,1012.2748368248095,6.588868197583625,0.1351699037322306
2.0,3.0,3.0,5,6,1.227483682480954,12.274836824810853,98.83720930232558,86,0.05894448252227553,0.008413184938184272,72.39704000950262,9.081042810480797,16641.0,2.0232558139534884,1012.2748368248095,6.588868197583625,0.1351699037322306
