datetime,open,high,low,close,volume
2025-02-22 18:15:00,2784.79,2787.22,2770.02,2777.97,9648.65
2025-02-22 18:30:00,2777.97,2782.73,2772.36,2775.4,6653.61
2025-02-22 18:45:00,2775.4,2775.83,2756.82,2763.99,16645.54
2025-02-22 19:00:00,2763.99,2770.6,2762.5,2764.89,8384.22
2025-02-22 19:15:00,2764.89,2770.59,2764.89,2767.33,2545.67
2025-02-22 19:30:00,2767.33,2771.61,2764.16,2768.9,3735.33
2025-02-22 19:45:00,2768.9,2773.25,2765.53,2771.7,2902.34
2025-02-22 20:00:00,2771.7,2772.63,2759.73,2766.06,5495.02
2025-02-22 20:15:00,2766.06,2772.11,2765.31,2769.19,6183.23
2025-02-22 20:30:00,2769.19,2777.3,2767.93,2771.53,6402.65
2025-02-22 20:45:00,2771.53,2773.82,2769.1,2772.09,2542.44
2025-02-22 21:00:00,2772.09,2779.6,2771.03,2774.9,4679.23
2025-02-22 21:15:00,2774.9,2777.6,2766.5,2767.59,4252.29
2025-02-22 21:30:00,2767.59,2768.59,2762.3,2764.89,5764.94
2025-02-22 21:45:00,2764.89,2770.9,2761.7,2767.3,3583.31
2025-02-22 22:00:00,2767.3,2774.19,2765.84,2772.49,3844.34
2025-02-22 22:15:00,2772.49,2776.25,2770.34,2775.2,2042.77
2025-02-22 22:30:00,2775.2,2775.2,2767.37,2772.24,3439.83
2025-02-22 22:45:00,2772.24,2774.41,2768.54,2769.25,1889.51
2025-02-22 23:00:00,2769.25,2771.28,2762.68,2770.94,4225.84
2025-02-22 23:15:00,2770.94,2772.94,2769.5,2771.93,1816.7
2025-02-22 23:30:00,2771.93,2772.71,2766.25,2767.32,1363.84
2025-02-22 23:45:00,2767.32,2767.78,2763.7,2764.75,1556.03
2025-02-23 00:00:00,2764.75,2767.49,2753.42,2757.01,9377.17
2025-02-23 00:15:00,2757.01,2763.89,2756.65,2760.87,2826.2
2025-02-23 00:30:00,2760.87,2767.67,2760.1,2762.49,3201.22
2025-02-23 00:45:00,2762.49,2774.73,2757.29,2773.02,6191.17
2025-02-23 01:00:00,2773.02,2777.98,2770.4,2770.58,5705.42
2025-02-23 01:15:00,2770.58,2771.79,2763.96,2765.57,3045.47
2025-02-23 01:30:00,2765.57,2765.69,2759.26,2763.24,5973.91
2025-02-23 01:45:00,2763.24,2768.67,2761.3,2766.09,3301.15
2025-02-23 02:00:00,2766.09,2768.0,2761.19,2767.51,2403.25
2025-02-23 02:15:00,2767.51,2767.6,2760.87,2762.66,2401.81
2025-02-23 02:30:00,2762.66,2762.67,2752.09,2759.59,6636.31
2025-02-23 02:45:00,2759.59,2760.58,2748.48,2751.55,7654.17
2025-02-23 03:00:00,2751.55,2756.53,2746.0,2748.33,14642.53
2025-02-23 03:15:00,2748.33,2760.6,2748.24,2756.77,7404.72
2025-02-23 03:30:00,2756.77,2760.3,2752.48,2755.0,3611.91
2025-02-23 03:45:00,2755.0,2756.78,2749.84,2753.81,3708.49
2025-02-23 04:00:00,2753.81,2754.4,2747.3,2750.45,3322.62
2025-02-23 04:15:00,2750.45,2756.41,2748.78,2751.78,2451.78
2025-02-23 04:30:00,2751.78,2758.08,2748.9,2756.6,2097.76
2025-02-23 04:45:00,2756.6,2765.92,2754.14,2763.49,4188.79
2025-02-23 05:00:00,2763.49,2774.34,2761.18,2771.63,7126.69
2025-02-23 05:15:00,2771.63,2778.0,2767.45,2776.35,7853.66
2025-02-23 05:30:00,2776.35,2788.0,2774.3,2783.5,10359.25
2025-02-23 05:45:00,2783.5,2789.74,2778.94,2782.19,7551.65
2025-02-23 06:00:00,2782.19,2783.52,2776.97,2782.98,4401.39
2025-02-23 06:15:00,2782.98,2797.3,2782.98,2794.0,12894.93
2025-02-23 06:30:00,2794.0,2797.84,2788.4,2789.7,6847.87
2025-02-23 06:45:00,2789.7,2795.96,2783.45,2794.54,6083.5
2025-02-23 07:00:00,2794.54,2798.0,2790.76,2796.19,4551.67
2025-02-23 07:15:00,2796.19,2823.11,2794.09,2810.19,43041.8
2025-02-23 07:30:00,2810.19,2830.0,2809.2,2822.45,43930.87
2025-02-23 07:45:00,2822.45,2828.1,2818.01,2826.19,13315.33
2025-02-23 08:00:00,2826.19,2833.0,2815.2,2819.71,18992.78
2025-02-23 08:15:00,2819.71,2822.52,2812.74,2813.18,9416.06
2025-02-23 08:30:00,2813.18,2817.32,2810.05,2814.21,7352.68
2025-02-23 08:45:00,2814.21,2814.77,2802.51,2808.15,11073.35
2025-02-23 09:00:00,2808.15,2813.34,2804.51,2805.77,9515.8
2025-02-23 09:15:00,2805.77,2807.51,2795.5,2801.25,11802.07
2025-02-23 09:30:00,2801.25,2805.72,2795.47,2805.3,7690.62
2025-02-23 09:45:00,2805.3,2813.97,2805.29,2810.01,6896.89
2025-02-23 10:00:00,2810.01,2815.81,2808.09,2811.6,9622.22
2025-02-23 10:15:00,2811.6,2814.57,2809.12,2813.88,3559.21
2025-02-23 10:30:00,2813.88,2814.2,2805.09,2808.83,6857.5
2025-02-23 10:45:00,2808.83,2809.51,2797.79,2808.38,9127.94
2025-02-23 11:00:00,2808.38,2811.54,2805.41,2809.74,5967.0
2025-02-23 11:15:00,2809.74,2809.74,2798.59,2799.3,6896.06
2025-02-23 11:30:00,2799.3,2802.4,2790.0,2792.0,16684.81
2025-02-23 11:45:00,2792.0,2801.53,2783.61,2798.91,14341.75
2025-02-23 12:00:00,2798.91,2806.39,2795.7,2795.7,9562.25
2025-02-23 12:15:00,2795.7,2795.7,2782.91,2785.19,19271.06
2025-02-23 12:30:00,2785.19,2796.25,2781.58,2792.3,13263.45
2025-02-23 12:45:00,2792.3,2793.58,2782.04,2789.33,14520.52
2025-02-23 13:00:00,2789.33,2809.73,2788.6,2806.68,18590.42
2025-02-23 13:15:00,2806.68,2827.92,2800.98,2804.07,35659.95
2025-02-23 13:30:00,2804.07,2816.42,2801.3,2815.8,16297.49
2025-02-23 13:45:00,2815.8,2819.87,2807.06,2812.82,15248.26
2025-02-23 14:00:00,2812.82,2814.48,2806.57,2814.48,7291.67
2025-02-23 14:15:00,2814.48,2816.64,2802.15,2809.51,7858.36
2025-02-23 14:30:00,2809.51,2809.89,2788.88,2791.68,18822.07
2025-02-23 14:45:00,2791.68,2794.7,2785.21,2790.74,9389.6
2025-02-23 15:00:00,2790.74,2805.82,2790.05,2801.53,10999.81
2025-02-23 15:15:00,2801.53,2805.94,2799.25,2799.25,6686.12
2025-02-23 15:30:00,2799.25,2799.58,2782.21,2785.89,16369.39
2025-02-23 15:45:00,2785.89,2787.5,2772.7,2783.28,19578.19
2025-02-23 16:00:00,2783.28,2798.39,2782.32,2794.55,12207.15
2025-02-23 16:15:00,2794.55,2813.88,2792.2,2808.79,14382.03
2025-02-23 16:30:00,2808.79,2814.64,2801.26,2809.88,10334.88
2025-02-23 16:45:00,2809.88,2816.78,2805.56,2805.87,11656.42
2025-02-23 17:00:00,2805.87,2813.85,2803.21,2805.79,5689.84
2025-02-23 17:15:00,2805.79,2815.0,2800.15,2810.39,9851.98
2025-02-23 17:30:00,2810.39,2824.08,2810.01,2812.4,13247.49
2025-02-23 17:45:00,2812.4,2819.79,2810.2,2814.92,6201.32
2025-02-23 18:00:00,2814.92,2824.45,2813.71,2817.72,7562.65
2025-02-23 18:15:00,2817.72,2824.09,2815.32,2819.5,6221.11
2025-02-23 18:30:00,2819.5,2821.69,2809.67,2810.47,7178.19
2025-02-23 18:45:00,2810.47,2811.0,2803.4,2808.31,8515.92
2025-02-23 19:00:00,2808.31,2815.5,2805.8,2808.27,10311.93
2025-02-23 19:15:00,2808.27,2813.8,2806.92,2811.79,5454.8
2025-02-23 19:30:00,2811.79,2811.97,2807.3,2809.3,2148.58
2025-02-23 19:45:00,2809.3,2810.89,2804.62,2807.28,2401.47
2025-02-23 20:00:00,2807.28,2807.28,2795.21,2795.23,7846.08
2025-02-23 20:15:00,2795.23,2800.23,2794.38,2798.3,3599.15
2025-02-23 20:30:00,2798.3,2800.6,2792.68,2799.21,4948.91
2025-02-23 20:45:00,2799.21,2807.71,2796.71,2806.78,4025.81
2025-02-23 21:00:00,2806.78,2806.95,2797.71,2801.61,3536.66
2025-02-23 21:15:00,2801.61,2805.5,2799.16,2805.49,3966.46
2025-02-23 21:30:00,2805.49,2806.21,2801.94,2802.72,3254.07
2025-02-23 21:45:00,2802.72,2812.2,2802.03,2808.53,4366.08
2025-02-23 22:00:00,2808.53,2809.09,2796.08,2801.41,7078.52
2025-02-23 22:15:00,2801.41,2801.43,2792.0,2792.47,5610.63
2025-02-23 22:30:00,2792.47,2803.87,2785.01,2803.26,16555.65
2025-02-23 22:45:00,2803.26,2811.0,2801.66,2802.59,6467.81
2025-02-23 23:00:00,2802.59,2839.93,2801.7,2839.11,28045.48
2025-02-23 23:15:00,2839.11,2859.79,2814.79,2816.9,49330.99
2025-02-23 23:30:00,2816.9,2824.79,2813.88,2816.55,11804.58
2025-02-23 23:45:00,2816.55,2830.42,2815.31,2819.85,9707.97
2025-02-24 00:00:00,2819.85,2841.03,2818.28,2837.64,16251.41
2025-02-24 00:15:00,2837.64,2839.4,2827.3,2832.37,6908.88
2025-02-24 00:30:00,2832.37,2832.62,2801.51,2809.42,17692.41
2025-02-24 00:45:00,2809.42,2817.16,2804.19,2805.12,7560.52
2025-02-24 01:00:00,2805.12,2811.84,2792.1,2797.95,14123.14
2025-02-24 01:15:00,2797.95,2803.38,2791.16,2792.93,11206.51
2025-02-24 01:30:00,2792.93,2797.96,2785.51,2792.8,14254.54
2025-02-24 01:45:00,2792.8,2794.26,2783.17,2790.59,11754.92
2025-02-24 02:00:00,2790.59,2796.85,2785.51,2791.68,6861.62
2025-02-24 02:15:00,2791.68,2793.3,2772.12,2784.39,18321.34
2025-02-24 02:30:00,2784.39,2784.89,2774.77,2783.13,9136.5
2025-02-24 02:45:00,2783.13,2790.77,2773.81,2775.95,9881.86
2025-02-24 03:00:00,2775.95,2776.03,2756.41,2761.5,25448.42
2025-02-24 03:15:00,2761.5,2762.42,2731.61,2737.1,49255.22
2025-02-24 03:30:00,2737.1,2738.89,2710.16,2735.99,53219.39
2025-02-24 03:45:00,2735.99,2737.15,2716.15,2716.8,18660.31
2025-02-24 04:00:00,2716.8,2723.74,2705.96,2717.78,29201.27
2025-02-24 04:15:00,2717.78,2721.97,2703.2,2706.01,17740.08
2025-02-24 04:30:00,2706.01,2707.17,2690.57,2706.02,47696.82
2025-02-24 04:45:00,2706.02,2712.79,2697.11,2699.85,13804.85
2025-02-24 05:00:00,2699.85,2712.12,2693.45,2711.25,12972.71
2025-02-24 05:15:00,2711.25,2717.14,2704.0,2713.52,11835.13
2025-02-24 05:30:00,2713.52,2729.33,2712.43,2728.3,17759.22
2025-02-24 05:45:00,2728.3,2732.41,2725.17,2731.47,8132.62
2025-02-24 06:00:00,2731.47,2732.49,2718.49,2718.81,10293.13
